date	close
15-Dec-31	198.8
18-Dec-31	193.91
21-Dec-31	187.21
24-Dec-31	183.12
27-Dec-31	182.98
30-Dec-31	184.4
2-Jan-32	190.39
5-Jan-32	191.83
8-Jan-32	190.86
11-Jan-32	188.54
14-Jan-32	194.21
17-Jan-32	194.3
20-Jan-32	189.95
23-Jan-32	185.5
26-Jan-32	179.81
29-Jan-32	178.86
1-Feb-32	182.22
4-Feb-32	184.29
7-Feb-32	180.22
10-Feb-32	174.81
13-Feb-32	172.54
16-Feb-32	171.54
19-Feb-32	168.46
22-Feb-32	168.85
25-Feb-32	163.95
28-Feb-32	166.39
2-Mar-32	164.3
5-Mar-32	166.11
8-Mar-32	169.96
11-Mar-32	153.76
14-Mar-32	165.37
17-Mar-32	175.47
20-Mar-32	186.3
23-Mar-32	191.79
26-Mar-32	186.18
29-Mar-32	187.87
1-Apr-32	187.44
4-Apr-32	189.95
7-Apr-32	187
10-Apr-32	185.09
13-Apr-32	184.7
16-Apr-32	182.78
19-Apr-32	185.93
22-Apr-32	186.16
25-Apr-32	174.36
28-Apr-32	170.42
1-May-32	173.5
4-May-32	172.75
7-May-32	169.58
10-May-32	166.98
13-May-32	167.25
16-May-32	162.23
19-May-32	166.79
22-May-32	167.86
25-May-32	167.91
28-May-32	161.45
31-May-32	156.24
3-Jun-32	157.92
6-Jun-32	158.45
9-Jun-32	156.34
12-Jun-32	153.47
15-Jun-32	154.5
18-Jun-32	152.77
21-Jun-32	153.18
24-Jun-32	148.28
27-Jun-32	144.15
30-Jun-32	140.31
3-Jul-32	140.77
6-Jul-32	140.92
9-Jul-32	138.41
12-Jul-32	138.81
15-Jul-32	137.2
18-Jul-32	136.85
21-Jul-32	135.49
24-Jul-32	136.71
27-Jul-32	131.77
30-Jul-32	135.01
2-Aug-32	136.76
5-Aug-32	144.16
8-Aug-32	138.48
11-Aug-32	136.25
14-Aug-32	134.08
17-Aug-32	126.82
20-Aug-32	132.25
23-Aug-32	135.3
26-Aug-32	131.07
29-Aug-32	132.51
1-Sep-32	127.57
4-Sep-32	122.22
7-Sep-32	122.06
10-Sep-32	117.05
13-Sep-32	119.9
16-Sep-32	124.03
19-Sep-32	127.79
22-Sep-32	125
25-Sep-32	126.39
28-Sep-32	134.01
1-Oct-32	135.03
4-Oct-32	135.25
7-Oct-32	131.85
10-Oct-32	136.49
13-Oct-32	135
16-Oct-32	131.76
19-Oct-32	141.43
22-Oct-32	143.85
25-Oct-32	146
28-Oct-32	137.26
31-Oct-32	134.89
3-Nov-32	143.7
6-Nov-32	143.75
9-Nov-32	140
12-Nov-32	138.12
15-Nov-32	138.91
18-Nov-32	138.1
21-Nov-32	137.73
24-Nov-32	134.07
27-Nov-32	132.39
30-Nov-32	132.35
3-Dec-32	130.33
6-Dec-32	132.3
9-Dec-32	132.75
12-Dec-32	127.17
15-Dec-32	121.26
18-Dec-32	122.04
21-Dec-32	120.56
24-Dec-32	121.89
27-Dec-32	119.65
30-Dec-32	122.34
2-Jan-33	123
5-Jan-33	123.9
8-Jan-33	121.55
11-Jan-33	123.66
14-Jan-33	125.09
17-Jan-33	120.5
20-Jan-33	118.75
23-Jan-33	117.5
26-Jan-33	120.38
29-Jan-33	120.19
1-Feb-33	124.49
4-Feb-33	124.07
7-Feb-33	123.64
10-Feb-33	122.67
13-Feb-33	121.33
16-Feb-33	118.4
19-Feb-33	121.19
22-Feb-33	118.77
25-Feb-33	114.35
28-Feb-33	113.62
3-Mar-33	110.69
6-Mar-33	112.89
9-Mar-33	113.54
12-Mar-33	111.98
15-Mar-33	110.02
18-Mar-33	109.44
21-Mar-33	107.34
24-Mar-33	107.52
27-Mar-33	109.36
30-Mar-33	108.74
2-Apr-33	107.34
5-Apr-33	106.88
8-Apr-33	105.06
11-Apr-33	103.92
14-Apr-33	100.81
17-Apr-33	100.4
20-Apr-33	100.39
23-Apr-33	99.47
26-Apr-33	99.8
29-Apr-33	99.92
2-May-33	98.84
5-May-33	95.35
8-May-33	93.24
11-May-33	582.13
14-May-33	583.98
17-May-33	603
20-May-33	607.7
23-May-33	610
26-May-33	560.28
29-May-33	571.7
1-Jun-33	572.98
4-Jun-33	587.44
7-Jun-33	608.34
10-Jun-33	609.7
13-Jun-33	580.13
16-Jun-33	605.23
19-Jun-33	622.77
22-Jun-33	626.2
25-Jun-33	628.44
28-Jun-33	636.23
1-Jul-33	633.68
4-Jul-33	624.31
7-Jul-33	629.32
10-Jul-33	618.63
13-Jul-33	599.55
16-Jul-33	609.86
19-Jul-33	617.62
22-Jul-33	614.48
25-Jul-33	606.98
28-Jul-33	596.05
31-Jul-33	599.34
3-Aug-33	602.5
6-Aug-33	605.96
9-Aug-33	601.1
12-Aug-33	585.57
15-Aug-33	585.56
18-Aug-33	589.58
21-Aug-33	568.1
24-Aug-33	552
27-Aug-33	545.17
30-Aug-33	541.99
2-Sep-33	530.69
5-Sep-33	530.26
8-Sep-33	533.16
11-Sep-33	545.18
14-Sep-33	544.47
17-Sep-33	542.44
20-Sep-33	535.41
23-Sep-33	525.76
26-Sep-33	522.41
29-Sep-33	516.39
2-Oct-33	513.04
5-Oct-33	514.85
8-Oct-33	502.12
11-Oct-33	502.21
14-Oct-33	497.67
17-Oct-33	509.46
20-Oct-33	502.6
23-Oct-33	493.42
26-Oct-33	493.17
29-Oct-33	476.68
1-Nov-33	468.83
4-Nov-33	463.97
7-Nov-33	459.68
10-Nov-33	455.12
13-Nov-33	456.19
16-Nov-33	456.48
19-Nov-33	453.01
22-Nov-33	447.28
25-Nov-33	444.63
28-Nov-33	446.66
1-Dec-33	420.41
4-Dec-33	427.41
7-Dec-33	420.3
10-Dec-33	427.75
13-Dec-33	429.11
16-Dec-33	424.7
19-Dec-33	419.81
22-Dec-33	421.39
25-Dec-33	422.55
28-Dec-33	423.24
31-Dec-33	421.73
3-Jan-34	422.4
6-Jan-34	418.03
9-Jan-34	413.44
12-Jan-34	411.23
15-Jan-34	405
18-Jan-34	405.12
21-Jan-34	402.64
24-Jan-34	406.53
27-Jan-34	403.43
30-Jan-34	398.55
2-Feb-34	396.44
5-Feb-34	395.95
8-Feb-34	382.21
11-Feb-34	381.02
14-Feb-34	378.94
17-Feb-34	380.19
20-Feb-34	388.81
23-Feb-34	391.84
26-Feb-34	393.62
1-Mar-34	390.66
4-Mar-34	389.09
7-Mar-34	390.95
10-Mar-34	393.01
13-Mar-34	389.7
16-Mar-34	387.93
19-Mar-34	382.2
22-Mar-34	373.2
25-Mar-34	376.12
28-Mar-34	363.57
31-Mar-34	366.99
3-Apr-34	376.51
6-Apr-34	369.01
9-Apr-34	374.94
12-Apr-34	377.41
15-Apr-34	384.77
18-Apr-34	388.83
21-Apr-34	379.26
24-Apr-34	384.62
27-Apr-34	385.22
30-Apr-34	395.28
3-May-34	406.23
6-May-34	399.73
9-May-34	400.24
12-May-34	403.07
15-May-34	397.41
18-May-34	396.51
21-May-34	404.78
24-May-34	404.95
27-May-34	404.69
30-May-34	400.6
2-Jun-34	397.77
5-Jun-34	405.77
8-Jun-34	392.87
11-Jun-34	395.31
14-Jun-34	398.62
17-Jun-34	422.24
20-Jun-34	419.99
23-Jun-34	422
26-Jun-34	408.43
29-Jun-34	402.19
2-Jul-34	400.29
5-Jul-34	388.81
8-Jul-34	369.8
11-Jul-34	377.37
14-Jul-34	378.25
17-Jul-34	372.5
20-Jul-34	374.6
23-Jul-34	381.32
26-Jul-34	390.57
29-Jul-34	397.01
1-Aug-34	399.26
4-Aug-34	403.17
7-Aug-34	404.3
10-Aug-34	401.82
13-Aug-34	412.14
16-Aug-34	413.45
19-Aug-34	411.63
22-Aug-34	400.5
25-Aug-34	392.96
28-Aug-34	389.3
31-Aug-34	384.62
3-Sep-34	379.94
6-Sep-34	377.48
9-Sep-34	384.14
12-Sep-34	383.93
15-Sep-34	379.74
18-Sep-34	374.05
21-Sep-34	381.03
24-Sep-34	384.83
27-Sep-34	389.99
30-Sep-34	389.97
3-Oct-34	383.58
6-Oct-34	373.72
9-Oct-34	376.18
12-Oct-34	373.6
15-Oct-34	356.44
18-Oct-34	356.03
21-Oct-34	366.05
24-Oct-34	380.44
27-Oct-34	380.48
30-Oct-34	383.41
2-Nov-34	376.99
5-Nov-34	373.7
8-Nov-34	363.69
11-Nov-34	374.01
14-Nov-34	353.21
17-Nov-34	373.62
20-Nov-34	377.37
23-Nov-34	392.57
26-Nov-34	388.91
29-Nov-34	396.75
2-Dec-34	390.48
5-Dec-34	391.82
8-Dec-34	392.59
11-Dec-34	403.41
14-Dec-34	398.5
17-Dec-34	393.3
20-Dec-34	387.29
23-Dec-34	386.9
26-Dec-34	376.85
29-Dec-34	373.8
1-Jan-35	364.92
4-Jan-35	357.77
7-Jan-35	358.02
10-Jan-35	353.75
13-Jan-35	354
16-Jan-35	359.71
19-Jan-35	357.2
22-Jan-35	351.76
25-Jan-35	349.43
28-Jan-35	343.26
31-Jan-35	335.67
3-Feb-35	334.04
6-Feb-35	335.26
9-Feb-35	332.04
12-Feb-35	326.35
15-Feb-35	331.23
18-Feb-35	322.61
21-Feb-35	325.3
24-Feb-35	315.32
27-Feb-35	320.26
2-Mar-35	325.16
5-Mar-35	326.75
8-Mar-35	332.44
11-Mar-35	326.6
14-Mar-35	325.9
17-Mar-35	331.49
20-Mar-35	332.24
23-Mar-35	332.04
26-Mar-35	338.04
29-Mar-35	343.44
1-Apr-35	346.1
4-Apr-35	345.51
7-Apr-35	347.83
10-Apr-35	337.41
13-Apr-35	335
16-Apr-35	336.78
19-Apr-35	332.19
22-Apr-35	334.4
25-Apr-35	335.22
28-Apr-35	340.53
1-May-35	339.87
4-May-35	336.14
7-May-35	333.3
10-May-35	340.5
13-May-35	346.57
16-May-35	347.23
19-May-35	349.45
22-May-35	347.6
25-May-35	346.66
28-May-35	346.75
31-May-35	349.57
3-Jun-35	348.2
6-Jun-35	346.28
9-Jun-35	350.13
12-Jun-35	346.75
15-Jun-35	350.15
18-Jun-35	350.42
21-Jun-35	353.01
24-Jun-35	350.7
27-Jun-35	342.41
30-Jun-35	337.86
3-Jul-35	331.85
6-Jul-35	327.46
9-Jul-35	332.42
12-Jul-35	336.13
15-Jul-35	332.4
18-Jul-35	330.8
21-Jul-35	335.06
24-Jul-35	338.08
27-Jul-35	338.04
30-Jul-35	338.89
2-Aug-35	341.19
5-Aug-35	344.56
8-Aug-35	348.51
11-Aug-35	348.63
14-Aug-35	350.96
17-Aug-35	350.44
20-Aug-35	351.54
23-Aug-35	344.97
26-Aug-35	339.19
29-Aug-35	341.2
1-Sep-35	339.3
4-Sep-35	330.67
7-Sep-35	334.64
10-Sep-35	330.01
13-Sep-35	345.43
16-Sep-35	353.56
19-Sep-35	351.99
22-Sep-35	346.67
25-Sep-35	352.47
28-Sep-35	355.76
1-Oct-35	355.36
4-Oct-35	360
7-Oct-35	359.56
10-Oct-35	352.12
13-Oct-35	349.31
16-Oct-35	353.21
19-Oct-35	348.16
22-Oct-35	342.88
25-Oct-35	342.62
28-Oct-35	338.61
31-Oct-35	350.56
3-Nov-35	358.3
6-Nov-35	363.13
9-Nov-35	359.9
12-Nov-35	359.18
15-Nov-35	356.85
18-Nov-35	354.54
21-Nov-35	358.16
24-Nov-35	355.2
27-Nov-35	351.88
30-Nov-35	346.5
3-Dec-35	343.44
6-Dec-35	344.32
9-Dec-35	345.03
12-Dec-35	339.32
15-Dec-35	336.1
18-Dec-35	343.21
21-Dec-35	343.85
24-Dec-35	341.4
27-Dec-35	337.45
30-Dec-35	326.72
2-Jan-36	332.68
5-Jan-36	338.84
8-Jan-36	340.65
11-Jan-36	348.48
14-Jan-36	345.68
17-Jan-36	344.42
20-Jan-36	341.64
23-Jan-36	342.46
26-Jan-36	336.12
29-Jan-36	333.73
1-Feb-36	334
4-Feb-36	331.29
7-Feb-36	329.57
10-Feb-36	322.56
13-Feb-36	323.66
16-Feb-36	325.29
19-Feb-36	325.47
22-Feb-36	324.68
25-Feb-36	323.6
28-Feb-36	325.16
2-Mar-36	324.2
5-Mar-36	322.21
8-Mar-36	320.61
11-Mar-36	321.25
14-Mar-36	320.36
17-Mar-36	320.29
20-Mar-36	321.67
23-Mar-36	320.56
26-Mar-36	319.76
29-Mar-36	321.01
1-Apr-36	318.21
4-Apr-36	320.15
7-Apr-36	317.44
10-Apr-36	318.15
13-Apr-36	316.4
16-Apr-36	311.15
19-Apr-36	316.87
22-Apr-36	315
25-Apr-36	314.8
28-Apr-36	308.73
1-May-36	313.36
4-May-36	306.73
7-May-36	308.43
10-May-36	300.5
13-May-36	301.59
16-May-36	307.04
19-May-36	308.03
22-May-36	316.66
25-May-36	318.03
28-May-36	316.08
31-May-36	318.62
3-Jun-36	317.13
6-Jun-36	318.27
9-Jun-36	312.8
12-Jun-36	309.36
15-Jun-36	304.18
18-Jun-36	300.98
21-Jun-36	305.24
24-Jun-36	307.83
27-Jun-36	308.05
30-Jun-36	308.84
3-Jul-36	307.47
6-Jul-36	309.52
9-Jul-36	310.53
12-Jul-36	309.49
15-Jul-36	318
18-Jul-36	314.74
21-Jul-36	302.31
24-Jul-36	300.14
27-Jul-36	298.54
30-Jul-36	295.36
2-Aug-36	294.07
5-Aug-36	289.22
8-Aug-36	289.19
11-Aug-36	288.94
14-Aug-36	278.64
17-Aug-36	282.52
20-Aug-36	283.75
23-Aug-36	287.37
26-Aug-36	286.86
29-Aug-36	291.16
1-Sep-36	292.32
4-Sep-36	288.92
7-Sep-36	287.75
10-Sep-36	283.77
13-Sep-36	283.23
16-Sep-36	275.37
19-Sep-36	276.57
22-Sep-36	270.22
25-Sep-36	268.06
28-Sep-36	267.04
1-Oct-36	263.41
4-Oct-36	263.07
7-Oct-36	262.92
10-Oct-36	257.81
13-Oct-36	258.77
16-Oct-36	258.77
19-Oct-36	252.17
22-Oct-36	250.33
25-Oct-36	243.1
28-Oct-36	242.5
31-Oct-36	241.62
3-Nov-36	240.28
6-Nov-36	242.89
9-Nov-36	239.93
12-Nov-36	245.8
15-Nov-36	249.64
18-Nov-36	249.88
21-Nov-36	253.07
24-Nov-36	251.97
27-Nov-36	247.64
30-Nov-36	249.1
3-Dec-36	251.79
6-Dec-36	250.19
9-Dec-36	259.41
12-Dec-36	261.75
15-Dec-36	260.09
18-Dec-36	261.7
21-Dec-36	262.98
24-Dec-36	261.93
27-Dec-36	261.85
30-Dec-36	257.25
2-Jan-37	258.11
5-Jan-37	260.96
8-Jan-37	264.08
11-Jan-37	259.28
14-Jan-37	259.94
17-Jan-37	259.02
20-Jan-37	254.24
23-Jan-37	251.89
26-Jan-37	245.58
29-Jan-37	249.9
1-Feb-37	251.45
4-Feb-37	252.73
7-Feb-37	251.8
10-Feb-37	257.28
13-Feb-37	259.62
16-Feb-37	258.09
19-Feb-37	258.66
22-Feb-37	248.63
25-Feb-37	246.94
28-Feb-37	246.94
3-Mar-37	248.48
6-Mar-37	251.53
9-Mar-37	256.17
12-Mar-37	268.3
15-Mar-37	266.7
18-Mar-37	269
21-Mar-37	270.97
24-Mar-37	273.85
27-Mar-37	270.17
30-Mar-37	274.07
2-Apr-37	271.87
5-Apr-37	267.25
8-Apr-37	259.69
11-Apr-37	254.28
14-Apr-37	253.51
17-Apr-37	250.51
20-Apr-37	243.2
23-Apr-37	249.33
26-Apr-37	250.94
29-Apr-37	255.96
2-May-37	263.12
5-May-37	263.95
8-May-37	260.83
11-May-37	256.88
14-May-37	256.88
17-May-37	253.35
20-May-37	244.11
23-May-37	245.22
26-May-37	246.76
29-May-37	242.32
1-Jun-37	237.76
4-Jun-37	248.34
7-Jun-37	252.36
10-Jun-37	254.22
13-Jun-37	253.82
16-Jun-37	258.36
19-Jun-37	262.09
22-Jun-37	256.52
25-Jun-37	253.99
28-Jun-37	235.86
1-Jul-37	246.25
4-Jul-37	255.98
7-Jul-37	258.68
10-Jul-37	266.35
13-Jul-37	261.09
16-Jul-37	268.64
19-Jul-37	261.6
22-Jul-37	262.04
25-Jul-37	269.5
28-Jul-37	270.83
31-Jul-37	266.47
3-Aug-37	259.22
6-Aug-37	244.59
9-Aug-37	247.07
12-Aug-37	247.4
15-Aug-37	248.92
18-Aug-37	245.69
21-Aug-37	242.43
24-Aug-37	242.29
27-Aug-37	241.79
30-Aug-37	239.95
2-Sep-37	240.6
5-Sep-37	239.54
8-Sep-37	238.49
11-Sep-37	235.97
14-Sep-37	235.97
17-Sep-37	235
20-Sep-37	235.84
23-Sep-37	232.39
26-Sep-37	230.9
29-Sep-37	226.65
2-Oct-37	229.37
5-Oct-37	228.36
8-Oct-37	224.75
11-Oct-37	222.25
14-Oct-37	224.65
17-Oct-37	224.12
20-Oct-37	224.45
23-Oct-37	223.84
26-Oct-37	226.6
29-Oct-37	225.5
1-Nov-37	224.84
4-Nov-37	223.02
7-Nov-37	219.08
10-Nov-37	218.95
13-Nov-37	210.71
16-Nov-37	209.33
19-Nov-37	208.85
22-Nov-37	208.99
25-Nov-37	204.62
28-Nov-37	202
1-Dec-37	200.66
4-Dec-37	197.06
7-Dec-37	200.42
10-Dec-37	201.67
13-Dec-37	202.93
16-Dec-37	202.55
19-Dec-37	203.4
22-Dec-37	200.38
25-Dec-37	200.38
28-Dec-37	198.67
31-Dec-37	195.12
3-Jan-38	196.19
6-Jan-38	194.12
9-Jan-38	195.46
12-Jan-38	192.05
15-Jan-38	199.23
18-Jan-38	195.86
21-Jan-38	194.73
24-Jan-38	192.06
27-Jan-38	199.29
30-Jan-38	207.88
2-Feb-38	205.94
5-Feb-38	203.08
8-Feb-38	197.75
11-Feb-38	208.07
14-Feb-38	211.72
17-Feb-38	215.04
20-Feb-38	205.93
23-Feb-38	205.93
26-Feb-38	209.43
1-Mar-38	210.65
4-Mar-38	207.72
7-Mar-38	210.11
10-Mar-38	211.98
13-Mar-38	210.58
16-Mar-38	210.97
19-Mar-38	214.38
22-Mar-38	214.01
25-Mar-38	210.73
28-Mar-38	210.73
31-Mar-38	211.64
3-Apr-38	209.1
6-Apr-38	211.61
9-Apr-38	209.04
12-Apr-38	209.04
15-Apr-38	202.1
18-Apr-38	200.36
21-Apr-38	198.23
24-Apr-38	195.43
27-Apr-38	191.86
30-Apr-38	195.03
3-May-38	194.17
6-May-38	196.98
9-May-38	194.67
12-May-38	196.43
15-May-38	197.8
18-May-38	189.87
21-May-38	188.95
24-May-38	193.32
27-May-38	196.48
30-May-38	196.23
2-Jun-38	196.97
5-Jun-38	199.91
8-Jun-38	200.59
11-Jun-38	204.19
14-Jun-38	204.19
17-Jun-38	204.44
20-Jun-38	205.88
23-Jun-38	199.92
26-Jun-38	200.51
29-Jun-38	205.96
2-Jul-38	207
5-Jul-38	206.63
8-Jul-38	204.45
11-Jul-38	201.99
14-Jul-38	203.25
17-Jul-38	202.98
20-Jul-38	201.46
23-Jul-38	194.34
26-Jul-38	194.03
29-Jul-38	190.81
1-Aug-38	188.75
4-Aug-38	189.31
7-Aug-38	188.5
10-Aug-38	196.35
13-Aug-38	192.4
16-Aug-38	197.37
19-Aug-38	202.48
22-Aug-38	203.94
25-Aug-38	205.2
28-Aug-38	204.92
31-Aug-38	198.76
3-Sep-38	189.86
6-Sep-38	188.05
9-Sep-38	190.56
12-Sep-38	191.29
15-Sep-38	190.02
18-Sep-38	190.81
21-Sep-38	190.47
24-Sep-38	189.27
27-Sep-38	190.25
30-Sep-38	190.01
3-Oct-38	186.02
6-Oct-38	184.9
9-Oct-38	180.86
12-Oct-38	185.35
15-Oct-38	185.38
18-Oct-38	186.15
21-Oct-38	182.37
24-Oct-38	183.82
27-Oct-38	185.5
30-Oct-38	184.48
2-Nov-38	184.02
5-Nov-38	185.02
8-Nov-38	184.55
11-Nov-38	181.87
14-Nov-38	175.16
17-Nov-38	173.72
20-Nov-38	172.16
23-Nov-38	172.56
26-Nov-38	171.14
29-Nov-38	172.93
2-Dec-38	170.31
5-Dec-38	166.55
8-Dec-38	165.18
11-Dec-38	165.3
14-Dec-38	168.21
17-Dec-38	170.05
20-Dec-38	169.45
23-Dec-38	167.41
26-Dec-38	169.4
29-Dec-38	169.06
1-Jan-39	169.22
4-Jan-39	166.33
7-Jan-39	164.6
10-Jan-39	164
13-Jan-39	159.59
16-Jan-39	166.78
19-Jan-39	168.42
22-Jan-39	165.31
25-Jan-39	164.72
28-Jan-39	165.51
31-Jan-39	163.91
3-Feb-39	165.11
6-Feb-39	165.55
9-Feb-39	166.43
12-Feb-39	163.39
15-Feb-39	162.79
18-Feb-39	160.03
21-Feb-39	160
24-Feb-39	160.1
27-Feb-39	159.99
2-Mar-39	157.82
5-Mar-39	156.74
8-Mar-39	151.51
11-Mar-39	152.91
14-Mar-39	151.75
17-Mar-39	147.52
20-Mar-39	146.88
23-Mar-39	142.27
26-Mar-39	142.34
29-Mar-39	138.52
1-Apr-39	136.36
4-Apr-39	137.22
7-Apr-39	135.4
10-Apr-39	138.61
13-Apr-39	140.02
16-Apr-39	140.02
19-Apr-39	142.83
22-Apr-39	142.43
25-Apr-39	141.97
28-Apr-39	142.44
1-May-39	139.86
4-May-39	136.22
7-May-39	134.01
10-May-39	137.37
13-May-39	139.48
16-May-39	135.88
19-May-39	135.58
22-May-39	136.35
25-May-39	136.09
28-May-39	136.97
31-May-39	139.95
3-Jun-39	140.25
6-Jun-39	142.72
9-Jun-39	143.85
12-Jun-39	144.67
15-Jun-39	143.74
18-Jun-39	140.95
21-Jun-39	139.49
24-Jun-39	139.35
27-Jun-39	135.81
30-Jun-39	135.07
3-Jul-39	133.05
6-Jul-39	130.78
9-Jul-39	122.5
12-Jul-39	124.18
15-Jul-39	125.87
18-Jul-39	127.45
21-Jul-39	126.65
24-Jul-39	122.42
27-Jul-39	122.95
30-Jul-39	119.49
2-Aug-39	124.42
5-Aug-39	129.57
8-Aug-39	129.19
11-Aug-39	129.06
14-Aug-39	132.5
17-Aug-39	132.71
20-Aug-39	132.07
23-Aug-39	127.24
26-Aug-39	125.83
29-Aug-39	125.14
1-Sep-39	123.9
4-Sep-39	124.73
7-Sep-39	123.9
10-Sep-39	125.4
13-Sep-39	121.51
16-Sep-39	121.76
19-Sep-39	120.5
22-Sep-39	123.42
25-Sep-39	121.45
28-Sep-39	117.64
1-Oct-39	118.31
4-Oct-39	120.22
7-Oct-39	119.57
10-Oct-39	119.57
13-Oct-39	116.32
16-Oct-39	115
19-Oct-39	118.45
22-Oct-39	115.99
25-Oct-39	112.71
28-Oct-39	108.69
31-Oct-39	105.12
3-Nov-39	104.49
6-Nov-39	106.85
9-Nov-39	109.87
12-Nov-39	106.49
15-Nov-39	106.5
18-Nov-39	107.66
21-Nov-39	101.59
24-Nov-39	101.62
27-Nov-39	101.52
30-Nov-39	99.66
3-Dec-39	95.42
6-Dec-39	95.93
9-Dec-39	96.35
12-Dec-39	92.68
15-Dec-39	88.63
18-Dec-39	83.11
21-Dec-39	85.3
24-Dec-39	88.84
27-Dec-39	91.17
30-Dec-39	88.37
2-Jan-40	87.94
5-Jan-40	89.31
8-Jan-40	89.19
11-Jan-40	91.16
14-Jan-40	90.25
17-Jan-40	86.95
20-Jan-40	91.2
23-Jan-40	90.64
26-Jan-40	94.37
29-Jan-40	94.53
1-Feb-40	99.16
4-Feb-40	99.27
7-Feb-40	96.82
10-Feb-40	97.83
13-Feb-40	102.51
16-Feb-40	99.72
19-Feb-40	96.46
22-Feb-40	93.55
25-Feb-40	92.98
28-Feb-40	91.51
2-Mar-40	90.13
5-Mar-40	93
8-Mar-40	94.2
11-Mar-40	90.73
14-Mar-40	89.64
17-Mar-40	88.36
20-Mar-40	88.36
23-Mar-40	82.83
26-Mar-40	78.2
29-Mar-40	82.33
1-Apr-40	83.38
4-Apr-40	85.33
7-Apr-40	87.71
10-Apr-40	88.66
13-Apr-40	90.58
16-Apr-40	92.7
19-Apr-40	91.01
22-Apr-40	93.02
25-Apr-40	94.58
28-Apr-40	90.75
1-May-40	85.35
4-May-40	85.35
7-May-40	86.29
10-May-40	86.61
13-May-40	85.81
16-May-40	85.04
19-May-40	85.04
22-May-40	86.38
25-May-40	85.74
28-May-40	90
31-May-40	89.43
3-Jun-40	89.16
6-Jun-40	95.43
9-Jun-40	94.75
12-Jun-40	98.27
15-Jun-40	95
18-Jun-40	98.21
21-Jun-40	100.06
24-Jun-40	99.72
27-Jun-40	94
30-Jun-40	91.41
3-Jul-40	95.9
6-Jul-40	92.47
9-Jul-40	88.93
12-Jul-40	92.67
15-Jul-40	95
18-Jul-40	95
21-Jul-40	90.8
24-Jul-40	92.95
27-Jul-40	82.58
30-Jul-40	80.49
2-Aug-40	86.29
5-Aug-40	89.91
8-Aug-40	88.14
11-Aug-40	90.24
14-Aug-40	96.44
17-Aug-40	90.12
20-Aug-40	94.77
23-Aug-40	95.88
26-Aug-40	98.24
29-Aug-40	99.1
1-Sep-40	103.3
4-Sep-40	110.99
7-Sep-40	106.96
10-Sep-40	107.59
13-Sep-40	111.04
16-Sep-40	104.55
19-Sep-40	99.91
22-Sep-40	92.09
25-Sep-40	96.38
28-Sep-40	98.23
1-Oct-40	96.87
4-Oct-40	91.49
7-Oct-40	98.44
10-Oct-40	97.4
13-Oct-40	101.89
16-Oct-40	97.95
19-Oct-40	104.08
22-Oct-40	110.26
25-Oct-40	96.8
28-Oct-40	88.74
31-Oct-40	89.79
3-Nov-40	89.16
6-Nov-40	98.14
9-Nov-40	97.07
12-Nov-40	100.1
15-Nov-40	109.12
18-Nov-40	113.66
21-Nov-40	105.26
24-Nov-40	128.24
27-Nov-40	131.93
30-Nov-40	128.71
3-Dec-40	126.84
6-Dec-40	131.05
9-Dec-40	140.91
12-Dec-40	134.09
15-Dec-40	127.83
18-Dec-40	139.88
21-Dec-40	140.36
24-Dec-40	148.94
27-Dec-40	152.65
30-Dec-40	151.61
2-Jan-41	151.68
5-Jan-41	157.92
8-Jan-41	160.18
11-Jan-41	161.22
14-Jan-41	166.96
17-Jan-41	166.19
20-Jan-41	169.53
23-Jan-41	173.74
26-Jan-41	174.67
29-Jan-41	173.64
1-Feb-41	172.55
4-Feb-41	176.79
7-Feb-41	174.29
10-Feb-41	175.84
13-Feb-41	173.53
16-Feb-41	175.39
19-Feb-41	175.74
22-Feb-41	179.32
25-Feb-41	179.3
28-Feb-41	176.73
3-Mar-41	173.56
6-Mar-41	169.55
9-Mar-41	163.57
12-Mar-41	164.19
15-Mar-41	160.64
18-Mar-41	153.23
21-Mar-41	156.66
24-Mar-41	158.95
27-Mar-41	159.88
30-Mar-41	157.08
2-Apr-41	154.4
5-Apr-41	162.12
8-Apr-41	159.03
11-Apr-41	166.26
14-Apr-41	162.02
17-Apr-41	166.29
20-Apr-41	165.15
23-Apr-41	171.81
26-Apr-41	172.81
29-Apr-41	169.64
2-May-41	173.88
5-May-41	172.58
8-May-41	176.63
11-May-41	174.25
14-May-41	179.55
17-May-41	175.16
20-May-41	170.12
23-May-41	168.18
26-May-41	174.68
29-May-41	167.44
1-Jun-41	170.09
4-Jun-41	168.26
7-Jun-41	177.39
10-Jun-41	173.25
13-Jun-41	173.16
16-Jun-41	175.27
19-Jun-41	180.9
22-Jun-41	178.75
25-Jun-41	181.43
28-Jun-41	176.84
1-Jul-41	172.37
4-Jul-41	173.26
7-Jul-41	180.81
10-Jul-41	185.64
13-Jul-41	181.61
16-Jul-41	185.64
19-Jul-41	189.43
22-Jul-41	185.19
25-Jul-41	185.37
28-Jul-41	186.1
31-Jul-41	188.75
3-Aug-41	186.69
6-Aug-41	187.01
9-Aug-41	186.43
12-Aug-41	181.17
15-Aug-41	177.05
18-Aug-41	178.19
21-Aug-41	185.9
24-Aug-41	183.6
27-Aug-41	187.62
30-Aug-41	189.73
2-Sep-41	186.26
5-Sep-41	189.96
8-Sep-41	188.16
11-Sep-41	183.45
14-Sep-41	185.06
